1,9.56,9.478,35.0,1
2,8.354,7.359,25.0,1
3,6.059,6.068,25.0,0
4,4.306,3.935,25.0,0
5,9.493,5.441,20.0,0
6,0.359,0.274,20.0,0
7,3.8,8.917,25.0,0
8,2.361,0.238,20.0,0
9,5.102,9.986,25.0,0
10,8.935,7.967,25.0,1
11,7.628,7.897,20.0,1
12,9.619,1.611,30.0,0
13,4.614,5.303,20.0,0
14,5.008,8.315,20.0,0
15,8.997,4.61,25.0,0
16,7.237,4.866,35.0,0
17,6.995,1.66,30.0,0
18,9.113,3.095,30.0,0
19,5.042,5.177,25.0,0
20,3.118,2.078,25.0,0
21,6.232,0.753,30.0,0
22,9.076,1.914,25.0,0
23,6.529,2.73,35.0,0
24,1.062,5.223,30.0,0
25,2.104,8.805,20.0,0
26,0.318,3.623,35.0,0
27,0.829,9.545,35.0,0
28,0.211,2.556,30.0,0
29,1.837,6.914,20.0,0
30,9.9,1.514,35.0,0
31,5.0,5.0,0.0,1
