1,6.877,0.729,30.0,0
2,4.479,8.743,30.0,0
3,2.18,1.989,25.0,0
4,6.862,5.346,30.0,0
5,9.594,1.056,35.0,1
6,2.594,3.84,30.0,0
7,4.688,7.477,30.0,0
8,3.213,6.958,20.0,0
9,1.646,0.984,30.0,0
10,7.147,6.115,35.0,0
11,5.282,0.209,20.0,0
12,2.347,6.497,20.0,0
13,0.644,9.784,20.0,0
14,6.758,8.425,20.0,0
15,8.061,8.428,20.0,0
16,1.155,3.875,20.0,0
17,6.92,7.931,30.0,0
18,0.218,4.062,20.0,0
19,3.614,2.533,25.0,0
20,7.323,4.193,35.0,1
21,3.126,4.955,20.0,0
22,4.472,8.582,35.0,0
23,8.254,7.323,35.0,0
24,3.318,9.744,25.0,0
25,1.44,1.001,20.0,0
26,3.009,8.326,35.0,0
27,1.626,4.506,20.0,0
28,8.395,8.505,35.0,0
29,6.643,5.698,35.0,0
30,1.389,9.615,35.0,0
31,3.259,9.548,30.0,0
32,8.314,2.838,25.0,1
33,8.225,7.396,30.0,0
34,1.494,0.707,20.0,0
35,4.213,9.001,35.0,0
36,4.452,1.334,20.0,0
37,8.839,5.559,20.0,0
38,4.15,6.004,20.0,0
39,6.899,1.33,30.0,0
40,7.169,5.093,20.0,0
41,0.124,3.67,35.0,0
42,0.378,0.033,30.0,0
43,0.909,0.48,30.0,0
44,3.988,8.82,20.0,0
45,9.002,8.235,35.0,0
46,4.449,4.13,30.0,0
47,7.552,9.217,25.0,0
48,7.115,4.774,20.0,0
49,1.668,4.75,25.0,0
50,8.691,6.578,20.0,0
51,0.892,1.633,35.0,0
52,1.63,0.952,25.0,0
53,8.494,8.615,30.0,0
54,6.281,2.399,20.0,0
55,2.085,5.554,25.0,0
56,6.729,8.494,20.0,0
57,9.642,3.496,35.0,1
58,8.817,9.757,20.0,0
59,9.618,8.694,20.0,0
60,4.647,7.541,20.0,0
61,5.0,5.0,0.0,0
