1,0.107,2.451,35.0,0
2,4.792,4.81,25.0,0
3,6.264,6.081,35.0,0
4,0.301,0.363,25.0,0
5,3.307,3.517,20.0,0
6,5.21,6.569,25.0,0
7,3.361,8.678,35.0,1
8,6.585,8.758,25.0,0
9,1.338,5.684,20.0,0
10,0.621,2.238,20.0,0
11,6.439,6.959,30.0,0
12,2.851,1.408,20.0,0
13,6.072,0.386,30.0,0
14,5.046,6.385,35.0,0
15,7.224,2.514,20.0,0
16,8.683,3.399,20.0,0
17,6.45,6.091,30.0,0
18,4.374,5.573,25.0,0
19,6.722,6.671,20.0,0
20,3.651,3.19,35.0,0
21,7.009,1.683,25.0,0
22,4.078,0.808,25.0,0
23,2.585,5.109,20.0,0
24,4.309,9.456,30.0,0
25,8.466,3.558,25.0,0
26,7.484,5.816,35.0,0
27,8.631,7.904,25.0,0
28,7.04,7.361,30.0,0
29,5.308,6.17,30.0,0
30,3.55,8.762,30.0,1
31,3.918,5.092,35.0,0
32,1.757,7.157,25.0,1
33,5.3,8.648,35.0,0
34,3.17,7.297,25.0,1
35,8.341,4.356,20.0,0
36,0.361,0.757,20.0,0
37,3.011,5.345,20.0,0
38,4.547,7.297,35.0,0
39,7.977,5.068,20.0,0
40,7.771,9.825,25.0,0
41,7.597,5.597,30.0,0
42,6.613,5.735,25.0,0
43,0.2,6.854,35.0,0
44,2.209,2.087,25.0,0
45,2.469,8.113,30.0,1
46,6.644,7.807,25.0,0
47,1.033,6.24,30.0,0
48,1.183,8.916,35.0,1
49,8.762,5.903,25.0,0
50,4.503,9.04,20.0,0
51,1.473,4.568,20.0,0
52,2.849,6.59,20.0,1
53,3.352,8.654,30.0,1
54,7.433,3.902,30.0,0
55,4.072,7.22,30.0,0
56,5.977,6.225,35.0,0
57,8.83,3.759,35.0,0
58,3.349,2.617,30.0,0
59,7.056,6.43,25.0,0
60,6.928,9.373,30.0,0
61,4.644,2.233,30.0,0
62,5.54,6.954,35.0,0
63,2.382,3.491,35.0,0
64,7.807,8.704,30.0,0
65,6.929,0.094,20.0,0
66,8.977,8.919,35.0,0
67,4.575,2.22,20.0,0
68,6.168,4.578,30.0,0
69,0.049,6.78,35.0,0
70,4.499,7.405,20.0,0
71,8.295,9.851,20.0,0
72,8.328,5.336,30.0,0
73,6.825,0.208,25.0,0
74,8.331,3.954,25.0,0
75,3.29,5.63,20.0,0
76,2.184,0.085,30.0,0
77,5.623,2.246,20.0,0
78,2.848,2.771,30.0,0
79,2.27,4.166,35.0,0
80,8.214,5.131,25.0,0
81,9.788,7.753,25.0,0
82,6.785,8.603,30.0,0
83,5.455,1.587,30.0,0
84,2.464,0.527,20.0,0
85,9.175,1.727,25.0,0
86,8.171,1.834,20.0,0
87,9.125,4.872,25.0,0
88,7.432,8.323,25.0,0
89,2.381,0.649,20.0,0
90,9.241,7.919,20.0,0
91,5.0,5.0,0.0,0
